ID	item	cosine_similarity(filler,prototype)
1303	barber@N@NSUBJ shave@V@ROOT man@N@OBL	0.7858614724254975
1304	paparazzi@N@NSUBJ stalk@V@ROOT star@N@OBJ	0.5173538272166716
1305	star@N@NSUBJ stalk@V@ROOT paparazzi@N@OBJ	0.4715985144275565
1306	star@N@NSUBJ stalk@V@ROOT paparazzi@N@OBL	0.46753041779901316
1307	paparazzi@N@NSUBJ stalk@V@ROOT star@N@OBL	0.56550021946603
1308	brunette@N@NSUBJ tip@V@ROOT busboy@N@OBJ	0.35723214297861294
1309	busboy@N@NSUBJ tip@V@ROOT brunette@N@OBJ	0.3702214090490863
1310	busboy@N@NSUBJ tip@V@ROOT brunette@N@OBL	0.5049382783767239
1311	brunette@N@NSUBJ tip@V@ROOT busboy@N@OBL	0.4297118552750676
1312	roommate@N@NSUBJ adopt@V@ROOT newborn@N@OBJ	0.4505744708863685
1313	newborn@N@NSUBJ adopt@V@ROOT roommate@N@OBJ	0.4259896141721654
1314	newborn@N@NSUBJ adopt@V@ROOT roommate@N@OBL	0.29868734214346193
1315	roommate@N@NSUBJ adopt@V@ROOT newborn@N@OBL	0.4201621053438931
1316	cartoonist@N@NSUBJ sketch@V@ROOT unicyclist@N@OBJ	0.26899741116496145
1317	unicyclist@N@NSUBJ sketch@V@ROOT cartoonist@N@OBJ	0.23805074771638401
1318	unicyclist@N@NSUBJ sketch@V@ROOT cartoonist@N@OBL	0.5460669329670361
1319	cartoonist@N@NSUBJ sketch@V@ROOT unicyclist@N@OBL	0.16219930733273735
1320	streetwalker@N@NSUBJ undercharge@V@ROOT seaman@N@OBJ	0.30911029260555434
1321	seaman@N@NSUBJ undercharge@V@ROOT streetwalker@N@OBJ	0.3920423690744602
1322	seaman@N@NSUBJ undercharge@V@ROOT streetwalker@N@OBL	0.31759826383022816
1323	streetwalker@N@NSUBJ undercharge@V@ROOT seaman@N@OBL	0.40805723625375057
1324	urologist@N@NSUBJ treat@V@ROOT widower@N@OBJ	0.4341807117856198
1325	widower@N@NSUBJ treat@V@ROOT urologist@N@OBJ	0.4061914560695965
1326	widower@N@NSUBJ treat@V@ROOT urologist@N@OBL	0.6014694391457743
1327	urologist@N@NSUBJ treat@V@ROOT widower@N@OBL	0.2269286728578821
1328	jury@N@NSUBJ acquit@V@ROOT economist@N@OBJ	0.4969657104398689
1329	economist@N@NSUBJ acquit@V@ROOT jury@N@OBJ	0.3852039947856314
1330	economist@N@NSUBJ acquit@V@ROOT jury@N@OBL	0.4771877833933742
1331	jury@N@NSUBJ acquit@V@ROOT economist@N@OBL	0.5244114840687253
1332	freshman@N@NSUBJ dodge@V@ROOT bully@N@OBJ	0.47887120691333784
1333	bully@N@NSUBJ dodge@V@ROOT freshman@N@OBJ	0.4672712623801484
1334	bully@N@NSUBJ dodge@V@ROOT freshman@N@OBL	0.4145525724535245
1335	freshman@N@NSUBJ dodge@V@ROOT bully@N@OBL	0.27885198942664413
1336	nun@N@NSUBJ reproach@V@ROOT hedonist@N@OBJ	0.43206011473302697
1337	hedonist@N@NSUBJ reproach@V@ROOT nun@N@OBJ	0.38380006689398094
1338	hedonist@N@NSUBJ reproach@V@ROOT nun@N@OBL	0.5605688388392905
1339	nun@N@NSUBJ reproach@V@ROOT hedonist@N@OBL	0.42691986325774134
1340	librarian@N@NSUBJ admonish@V@ROOT plagiarist@N@OBJ	0.4360672889142754
1341	plagiarist@N@NSUBJ admonish@V@ROOT librarian@N@OBJ	0.4394345888907236
1342	plagiarist@N@NSUBJ admonish@V@ROOT librarian@N@OBL	0.5620728182881338
1343	librarian@N@NSUBJ admonish@V@ROOT plagiarist@N@OBL	0.342522652112182
1344	colonel@N@NSUBJ supervise@V@ROOT cadet@N@OBJ	0.2932090729259347
1345	cadet@N@NSUBJ supervise@V@ROOT colonel@N@OBJ	0.3938096829663542
1346	cadet@N@NSUBJ supervise@V@ROOT colonel@N@OBL	0.6687768357493531
1347	colonel@N@NSUBJ supervise@V@ROOT cadet@N@OBL	0.5082028037180378
1348	abolitionist@N@NSUBJ hide@V@ROOT slave@N@OBJ	0.6512117558264392
1349	slave@N@NSUBJ hide@V@ROOT abolitionist@N@OBJ	0.49023230188099864
1350	slave@N@NSUBJ hide@V@ROOT abolitionist@N@OBL	0.21048459116425944
1351	abolitionist@N@NSUBJ hide@V@ROOT slave@N@OBL	0.41551122463698786
1352	trainer@N@NSUBJ weigh@V@ROOT olympian@N@OBJ	0.2568758692165727
1353	olympian@N@NSUBJ weigh@V@ROOT trainer@N@OBJ	0.4360846039476255
1354	olympian@N@NSUBJ weigh@V@ROOT trainer@N@OBL	0.49716669091071064
1355	trainer@N@NSUBJ weigh@V@ROOT olympian@N@OBL	0.2862710136873081
1356	zookeeper@N@NSUBJ feed@V@ROOT giraffe@N@OBJ	0.6013221575523529
1357	giraffe@N@NSUBJ feed@V@ROOT zookeeper@N@OBJ	0.44104752331579666
1358	giraffe@N@NSUBJ feed@V@ROOT zookeeper@N@OBL	0.1712016476102356
1359	zookeeper@N@NSUBJ feed@V@ROOT giraffe@N@OBL	0.4408667489124416
1360	masseuse@N@NSUBJ relax@V@ROOT linebacker@N@OBJ	0.3970840442007174
1361	linebacker@N@NSUBJ relax@V@ROOT masseuse@N@OBJ	0.2795742419972884
1362	linebacker@N@NSUBJ relax@V@ROOT masseuse@N@OBL	0.4695142286217724
1363	masseuse@N@NSUBJ relax@V@ROOT linebacker@N@OBL	0.43179811485826236
1364	page@N@NSUBJ obey@V@ROOT noble@N@OBJ	0.5136734599607831
1365	noble@N@NSUBJ obey@V@ROOT page@N@OBJ	0.3973511787973294
1366	noble@N@NSUBJ obey@V@ROOT page@N@OBL	0.4528068163075454
1367	page@N@NSUBJ obey@V@ROOT noble@N@OBL	0.5185906221455598
1368	lion@N@NSUBJ chase@V@ROOT guide@N@OBJ	0.3893302646256722
1369	guide@N@NSUBJ chase@V@ROOT lion@N@OBJ	0.32355039993419554
1370	guide@N@NSUBJ chase@V@ROOT lion@N@OBL	0.6472207873323189
1371	lion@N@NSUBJ chase@V@ROOT guide@N@OBL	0.4135303964417034
1372	caretaker@N@NSUBJ quiet@V@ROOT orphan@N@OBJ	0.43895785198267534
1373	orphan@N@NSUBJ quiet@V@ROOT caretaker@N@OBJ	0.32730267921582146
1374	orphan@N@NSUBJ quiet@V@ROOT caretaker@N@OBL	0.43432636324339313
1375	caretaker@N@NSUBJ quiet@V@ROOT orphan@N@OBL	0.3754388547374625
1376	player@N@NSUBJ thank@V@ROOT chiropractor@N@OBJ	0.31436808546741335
1377	chiropractor@N@NSUBJ thank@V@ROOT player@N@OBJ	0.42281050866483205
1378	chiropractor@N@NSUBJ thank@V@ROOT player@N@OBL	0.46220465194192284
1379	player@N@NSUBJ thank@V@ROOT chiropractor@N@OBL	0.36174124389513895
1380	experimenter@N@NSUBJ recruit@V@ROOT subject@N@OBJ	0.5260659636070383
1381	subject@N@NSUBJ recruit@V@ROOT experimenter@N@OBJ	0.44480036994916317
1382	subject@N@NSUBJ recruit@V@ROOT experimenter@N@OBL	0.38678566713587825
1383	experimenter@N@NSUBJ recruit@V@ROOT subject@N@OBL	0.49734362399955656
1384	mother@N@NSUBJ discipline@V@ROOT toddler@N@OBJ	0.7146156313837173
1385	toddler@N@NSUBJ discipline@V@ROOT mother@N@OBJ	0.5590807639109905
1386	toddler@N@NSUBJ discipline@V@ROOT mother@N@OBL	0.7602963827330691
1387	mother@N@NSUBJ discipline@V@ROOT toddler@N@OBL	0.509596860818743
1388	principal@N@NSUBJ expel@V@ROOT sociopath@N@OBJ	0.34966665710610745
1389	sociopath@N@NSUBJ expel@V@ROOT principal@N@OBJ	0.4701589429849008
1390	sociopath@N@NSUBJ expel@V@ROOT principal@N@OBL	0.43214568923753016
1391	principal@N@NSUBJ expel@V@ROOT sociopath@N@OBL	0.528686308323722
1392	channeler@N@NSUBJ sense@V@ROOT ghost@N@OBJ	0.3547934749092019
1393	ghost@N@NSUBJ sense@V@ROOT channeler@N@OBJ	0.3791537777331009
1394	ghost@N@NSUBJ sense@V@ROOT channeler@N@OBL	0.3837511030110372
1395	channeler@N@NSUBJ sense@V@ROOT ghost@N@OBL	0.4339438477704952
1396	union@N@NSUBJ oust@V@ROOT blower@N@OBJ	0.3799991965772209
1397	blower@N@NSUBJ oust@V@ROOT union@N@OBJ	0.3068358177672297
1398	blower@N@NSUBJ oust@V@ROOT union@N@OBL	0.4092551462740033
1399	union@N@NSUBJ oust@V@ROOT blower@N@OBL	0.2908016192264773
1400	huntsman@N@NSUBJ trap@V@ROOT deer@N@OBJ	0.6958092013746512
1401	deer@N@NSUBJ trap@V@ROOT huntsman@N@OBJ	0.4706662294860795
1402	deer@N@NSUBJ trap@V@ROOT huntsman@N@OBL	0.5774964049412327
1403	huntsman@N@NSUBJ trap@V@ROOT deer@N@OBL	0.5206450055289455
1404	cardiologist@N@NSUBJ discredit@V@ROOT quack@N@OBJ	0.4509895296937989
1405	quack@N@NSUBJ discredit@V@ROOT cardiologist@N@OBJ	0.39832778030455274
1406	quack@N@NSUBJ discredit@V@ROOT cardiologist@N@OBL	0.2378202524516302
1407	cardiologist@N@NSUBJ discredit@V@ROOT quack@N@OBL	0.31172281312989414
1408	bailiff@N@NSUBJ release@V@ROOT ruffian@N@OBJ	0.29772884288700696
1409	ruffian@N@NSUBJ release@V@ROOT bailiff@N@OBJ	0.34874415870032227
1410	ruffian@N@NSUBJ release@V@ROOT bailiff@N@OBL	0.3933790274407123
1411	bailiff@N@NSUBJ release@V@ROOT ruffian@N@OBL	0.3326776130152592
1412	shark@N@NSUBJ maul@V@ROOT snorkeler@N@OBJ	0.5006295539043908
1413	snorkeler@N@NSUBJ maul@V@ROOT shark@N@OBJ	0.49077161111383205
1414	snorkeler@N@NSUBJ maul@V@ROOT shark@N@OBL	0.6835527952645504
1415	shark@N@NSUBJ maul@V@ROOT snorkeler@N@OBL	0.3985218451903343
1416	president@N@NSUBJ pardon@V@ROOT traitor@N@OBJ	0.6223836047836541
1417	traitor@N@NSUBJ pardon@V@ROOT president@N@OBJ	0.4623626409083742
1418	traitor@N@NSUBJ pardon@V@ROOT president@N@OBL	0.6587216416809464
1419	president@N@NSUBJ pardon@V@ROOT traitor@N@OBL	0.4159586507809877
1420	pair@N@NSUBJ spank@V@ROOT girl@N@OBJ	0.713330261666491
1421	girl@N@NSUBJ spank@V@ROOT pair@N@OBJ	0.5208561886397152
1422	girl@N@NSUBJ spank@V@ROOT pair@N@OBL	0.5485653290192204
1423	pair@N@NSUBJ spank@V@ROOT girl@N@OBL	0.7312595599178794
1424	head@N@NSUBJ promote@V@ROOT newsagent@N@OBJ	0.29532728921152174
1425	newsagent@N@NSUBJ promote@V@ROOT head@N@OBJ	0.5066493362767371
1426	newsagent@N@NSUBJ promote@V@ROOT head@N@OBL	0.4597416801439145
1427	head@N@NSUBJ promote@V@ROOT newsagent@N@OBL	0.37373630628594445
1428	policewoman@N@NSUBJ handcuff@V@ROOT offender@N@OBJ	0.599843149251559
1429	offender@N@NSUBJ handcuff@V@ROOT policewoman@N@OBJ	0.4164900024555369
1430	offender@N@NSUBJ handcuff@V@ROOT policewoman@N@OBL	0.6022709916609625
1431	policewoman@N@NSUBJ handcuff@V@ROOT offender@N@OBL	0.5537268913473191
1432	anthropologist@N@NSUBJ study@V@ROOT tribesman@N@OBJ	0.4006501283399211
1433	tribesman@N@NSUBJ study@V@ROOT anthropologist@N@OBJ	0.28033853698042366
1434	tribesman@N@NSUBJ study@V@ROOT anthropologist@N@OBL	0.7382125569118382
1435	anthropologist@N@NSUBJ study@V@ROOT tribesman@N@OBL	0.3961998972204792
1436	chief@N@NSUBJ reward@V@ROOT firefighter@N@OBJ	0.4350393327806228
1437	firefighter@N@NSUBJ reward@V@ROOT chief@N@OBJ	0.47758295800303063
1438	firefighter@N@NSUBJ reward@V@ROOT chief@N@OBL	0.5303698451174582
1439	chief@N@NSUBJ reward@V@ROOT firefighter@N@OBL	0.21933489904243875
1440	miscreant@N@NSUBJ kidnap@V@ROOT beneficiary@N@OBJ	0.39240021392677815
1441	beneficiary@N@NSUBJ kidnap@V@ROOT miscreant@N@OBJ	0.3631883157966804
1442	beneficiary@N@NSUBJ kidnap@V@ROOT miscreant@N@OBL	0.4515663106389821
1443	miscreant@N@NSUBJ kidnap@V@ROOT beneficiary@N@OBL	0.46631110150003097
1444	worker@N@NSUBJ comfort@V@ROOT woman@N@OBJ	0.7398055634402729
1445	woman@N@NSUBJ comfort@V@ROOT worker@N@OBJ	0.570794022722379
1446	woman@N@NSUBJ comfort@V@ROOT worker@N@OBL	0.5205967000813104
1447	worker@N@NSUBJ comfort@V@ROOT woman@N@OBL	0.6033907758245532
1448	neuroscientist@N@NSUBJ overwhelm@V@ROOT assistant@N@OBJ	0.522947270184935
1449	assistant@N@NSUBJ overwhelm@V@ROOT neuroscientist@N@OBJ	0.4111895556403289
1450	assistant@N@NSUBJ overwhelm@V@ROOT neuroscientist@N@OBL	0.3655367069327575
1451	neuroscientist@N@NSUBJ overwhelm@V@ROOT assistant@N@OBL	0.4867401812041321
1452	warmonger@N@NSUBJ terrorize@V@ROOT gunsmith@N@OBJ	0.26022690444642693
1453	gunsmith@N@NSUBJ terrorize@V@ROOT warmonger@N@OBJ	0.4442323198378967
1454	gunsmith@N@NSUBJ terrorize@V@ROOT warmonger@N@OBL	0.5956867774778216
1455	warmonger@N@NSUBJ terrorize@V@ROOT gunsmith@N@OBL	0.204161050523756
1456	conductor@N@NSUBJ tolerate@V@ROOT violinist@N@OBJ	0.3244338942098104
1457	violinist@N@NSUBJ tolerate@V@ROOT conductor@N@OBJ	0.4024634751894214
1458	violinist@N@NSUBJ tolerate@V@ROOT conductor@N@OBL	0.48572529481686577
1459	conductor@N@NSUBJ tolerate@V@ROOT violinist@N@OBL	0.4024161781700557
1460	pitcher@N@NSUBJ signal@V@ROOT hitter@N@OBJ	0.35841300782538965
1461	hitter@N@NSUBJ signal@V@ROOT pitcher@N@OBJ	0.4134329793238769
1462	hitter@N@NSUBJ signal@V@ROOT pitcher@N@OBL	0.34776807125433407
1463	pitcher@N@NSUBJ signal@V@ROOT hitter@N@OBL	0.2651513735849196
1464	quarterback@N@NSUBJ kiss@V@ROOT cheerleader@N@OBJ	0.3421076727855886
1465	cheerleader@N@NSUBJ kiss@V@ROOT quarterback@N@OBJ	0.5265056271628792
1466	cheerleader@N@NSUBJ kiss@V@ROOT quarterback@N@OBL	0.33830467545500875
1467	quarterback@N@NSUBJ kiss@V@ROOT cheerleader@N@OBL	0.5116308372061279
1468	camper@N@NSUBJ startle@V@ROOT bear@N@OBJ	0.3792217271182532
1469	bear@N@NSUBJ startle@V@ROOT camper@N@OBJ	0.45519575497395726
1470	bear@N@NSUBJ startle@V@ROOT camper@N@OBL	0.411303410937204
1471	camper@N@NSUBJ startle@V@ROOT bear@N@OBL	0.7724503352570123
1472	admiral@N@NSUBJ accompany@V@ROOT lieutenant@N@OBJ	0.5962386111989988
1473	lieutenant@N@NSUBJ accompany@V@ROOT admiral@N@OBJ	0.44359587886631746
1474	lieutenant@N@NSUBJ accompany@V@ROOT admiral@N@OBL	0.5418912777859501
1475	admiral@N@NSUBJ accompany@V@ROOT lieutenant@N@OBL	0.7209303665744106
1476	tenor@N@NSUBJ love@V@ROOT soprano@N@OBJ	0.5891478721533872
1477	soprano@N@NSUBJ love@V@ROOT tenor@N@OBJ	0.5857067874812669
1478	soprano@N@NSUBJ love@V@ROOT tenor@N@OBL	0.3900824607674226
1479	tenor@N@NSUBJ love@V@ROOT soprano@N@OBL	0.46576165099111067
1480	photographer@N@NSUBJ pay@V@ROOT barrister@N@OBJ	0.2703557523620306
1481	barrister@N@NSUBJ pay@V@ROOT photographer@N@OBJ	0.40760983519113925
1482	barrister@N@NSUBJ pay@V@ROOT photographer@N@OBL	0.28698170590436023
1483	photographer@N@NSUBJ pay@V@ROOT barrister@N@OBL	0.40907626258104246
1484	bachelor@N@NSUBJ intrigue@V@ROOT blonde@N@OBJ	0.30050742977340716
1485	blonde@N@NSUBJ intrigue@V@ROOT bachelor@N@OBJ	0.47762992467513943
1486	blonde@N@NSUBJ intrigue@V@ROOT bachelor@N@OBL	0.3076865153792663
1487	bachelor@N@NSUBJ intrigue@V@ROOT blonde@N@OBL	0.476531504029041
1488	player@N@NSUBJ pursue@V@ROOT socialite@N@OBJ	0.3568976642189592
1489	socialite@N@NSUBJ pursue@V@ROOT player@N@OBJ	0.5334223631710081
1490	socialite@N@NSUBJ pursue@V@ROOT player@N@OBL	0.304774736993102
1491	player@N@NSUBJ pursue@V@ROOT socialite@N@OBL	0.5472044609662033
1492	neurologist@N@NSUBJ consult@V@ROOT geneticist@N@OBJ	0.5986363124143622
1493	geneticist@N@NSUBJ consult@V@ROOT neurologist@N@OBJ	0.27082743795198083
1494	geneticist@N@NSUBJ consult@V@ROOT neurologist@N@OBL	0.5682754560568282
1495	neurologist@N@NSUBJ consult@V@ROOT geneticist@N@OBL	0.27411525606382026
1496	fashionista@N@NSUBJ humiliate@V@ROOT mode@N@OBJ	0.5158758206294818
1497	mode@N@NSUBJ humiliate@V@ROOT fashionista@N@OBJ	0.4833189563591612
1498	mode@N@NSUBJ humiliate@V@ROOT fashionista@N@OBL	0.17881988590801512
1499	fashionista@N@NSUBJ humiliate@V@ROOT mode@N@OBL	0.50498484699791
1500	butcher@N@NSUBJ accuse@V@ROOT meatpacker@N@OBJ	0.2793055204213758
1501	meatpacker@N@NSUBJ accuse@V@ROOT butcher@N@OBJ	0.2548695828281484
1502	meatpacker@N@NSUBJ accuse@V@ROOT butcher@N@OBL	0.5100146325758775
1503	butcher@N@NSUBJ accuse@V@ROOT meatpacker@N@OBL	0.27466264542244345
1504	niece@N@NSUBJ embarrass@V@ROOT aunt@N@OBJ	0.6349879863520503
1505	aunt@N@NSUBJ embarrass@V@ROOT niece@N@OBJ	0.6549801139203815
1506	aunt@N@NSUBJ embarrass@V@ROOT niece@N@OBL	0.5008206191324364
1507	niece@N@NSUBJ embarrass@V@ROOT aunt@N@OBL	0.4109845770403082
1508	warlord@N@NSUBJ hail@V@ROOT mercenary@N@OBJ	0.39003107705998374
1509	mercenary@N@NSUBJ hail@V@ROOT warlord@N@OBJ	0.43189825154995487
1510	mercenary@N@NSUBJ hail@V@ROOT warlord@N@OBL	0.45785531102884236
1511	warlord@N@NSUBJ hail@V@ROOT mercenary@N@OBL	0.4549130440788587
1512	neighbor@N@NSUBJ snub@V@ROOT newcomer@N@OBJ	0.3789284693693864
1513	newcomer@N@NSUBJ snub@V@ROOT neighbor@N@OBJ	0.48145131187168644
1514	newcomer@N@NSUBJ snub@V@ROOT neighbor@N@OBL	0.5650875701787906
1515	neighbor@N@NSUBJ snub@V@ROOT newcomer@N@OBL	0.53649316947337
1516	editor@N@NSUBJ overhear@V@ROOT proofreader@N@OBJ	0.3627205770276871
1517	proofreader@N@NSUBJ overhear@V@ROOT editor@N@OBJ	0.4359585265348792
1518	proofreader@N@NSUBJ overhear@V@ROOT editor@N@OBL	0.5269274837200246
1519	editor@N@NSUBJ overhear@V@ROOT proofreader@N@OBL	0.4851173629033001
1520	communist@N@NSUBJ offend@V@ROOT capitalist@N@OBJ	0.509864177411707
1521	capitalist@N@NSUBJ offend@V@ROOT communist@N@OBJ	0.5015361342086948
1522	capitalist@N@NSUBJ offend@V@ROOT communist@N@OBL	0.38084023288594127
1523	communist@N@NSUBJ offend@V@ROOT capitalist@N@OBL	0.4189612840930841
1524	curator@N@NSUBJ misinform@V@ROOT sculptor@N@OBJ	0.5134459496186206
1525	sculptor@N@NSUBJ misinform@V@ROOT curator@N@OBJ	0.5148530120884818
1526	sculptor@N@NSUBJ misinform@V@ROOT curator@N@OBL	0.35092213938909655
1527	curator@N@NSUBJ misinform@V@ROOT sculptor@N@OBL	0.4325869969570675
1528	baker@N@NSUBJ mention@V@ROOT miller@N@OBJ	0.18379287735877792
1529	miller@N@NSUBJ mention@V@ROOT baker@N@OBJ	0.2891713480652629
1530	miller@N@NSUBJ mention@V@ROOT baker@N@OBL	0.24109726931514308
1531	baker@N@NSUBJ mention@V@ROOT miller@N@OBL	0.4209867408876198
1532	pollster@N@NSUBJ shame@V@ROOT statistician@N@OBJ	0.45384014905002457
1533	statistician@N@NSUBJ shame@V@ROOT pollster@N@OBJ	0.4009336313661067
1534	statistician@N@NSUBJ shame@V@ROOT pollster@N@OBL	0.3785537981217615
1535	pollster@N@NSUBJ shame@V@ROOT statistician@N@OBL	0.3708028289418167
1536	screenwriter@N@NSUBJ email@V@ROOT actor@N@OBJ	0.45929725680997957
1537	actor@N@NSUBJ email@V@ROOT screenwriter@N@OBJ	0.5277632264666022
1538	actor@N@NSUBJ email@V@ROOT screenwriter@N@OBL	0.4928475335116449
1539	screenwriter@N@NSUBJ email@V@ROOT actor@N@OBL	0.4960232545750196
1540	dermatologist@N@NSUBJ contradict@V@ROOT pathologist@N@OBJ	0.41864713479476
1541	pathologist@N@NSUBJ contradict@V@ROOT dermatologist@N@OBJ	0.3163222392153566
1542	pathologist@N@NSUBJ contradict@V@ROOT dermatologist@N@OBL	0.21841568055970462
1543	dermatologist@N@NSUBJ contradict@V@ROOT pathologist@N@OBL	0.4819829973161145
1544	sharecropper@N@NSUBJ mislead@V@ROOT fieldworker@N@OBJ	0.3219276803161104
1545	fieldworker@N@NSUBJ mislead@V@ROOT sharecropper@N@OBJ	0.3308507127774396
1546	fieldworker@N@NSUBJ mislead@V@ROOT sharecropper@N@OBL	0.19147759972302592
1547	sharecropper@N@NSUBJ mislead@V@ROOT fieldworker@N@OBL	0.1894088514087756
1548	patriot@N@NSUBJ salute@V@ROOT veteran@N@OBJ	0.5085689298739932
1549	veteran@N@NSUBJ salute@V@ROOT patriot@N@OBJ	0.6450438295808556
1550	veteran@N@NSUBJ salute@V@ROOT patriot@N@OBL	0.58560996923238
1551	patriot@N@NSUBJ salute@V@ROOT veteran@N@OBL	0.5196637121714667
1552	welder@N@NSUBJ visit@V@ROOT milkman@N@OBJ	0.39910945723261104
1553	milkman@N@NSUBJ visit@V@ROOT welder@N@OBJ	0.35914330098711855
1554	milkman@N@NSUBJ visit@V@ROOT welder@N@OBL	0.42951040121083484
1555	welder@N@NSUBJ visit@V@ROOT milkman@N@OBL	0.42037111365604507
1556	teenager@N@NSUBJ mortify@V@ROOT parent@N@OBJ	0.43848100672366175
1557	parent@N@NSUBJ mortify@V@ROOT teenager@N@OBJ	0.47544101641043324
1558	parent@N@NSUBJ mortify@V@ROOT teenager@N@OBL	0.219323997666235
1559	teenager@N@NSUBJ mortify@V@ROOT parent@N@OBL	0.42868447669271514
1560	surfer@N@NSUBJ impress@V@ROOT swimmer@N@OBJ	0.41440994946725696
1561	swimmer@N@NSUBJ impress@V@ROOT surfer@N@OBJ	0.5229398256479222
1562	swimmer@N@NSUBJ impress@V@ROOT surfer@N@OBL	0.3088407652432593
1563	surfer@N@NSUBJ impress@V@ROOT swimmer@N@OBL	0.31510826398085445
1564	miser@N@NSUBJ antagonize@V@ROOT landlady@N@OBJ	0.15522786295156865
1565	landlady@N@NSUBJ antagonize@V@ROOT miser@N@OBJ	0.35988029112423403
1566	landlady@N@NSUBJ antagonize@V@ROOT miser@N@OBL	0.20488769331925183
1567	miser@N@NSUBJ antagonize@V@ROOT landlady@N@OBL	0.421508051730775
1568	infantryman@N@NSUBJ upset@V@ROOT loyalist@N@OBJ	0.4702600398556409
1569	loyalist@N@NSUBJ upset@V@ROOT infantryman@N@OBJ	0.3675829359297673
1570	loyalist@N@NSUBJ upset@V@ROOT infantryman@N@OBL	0.2622079981010018
1571	infantryman@N@NSUBJ upset@V@ROOT loyalist@N@OBL	0.4786685360681119
1572	florist@N@NSUBJ invoice@V@ROOT grocer@N@OBJ	0.500115542952505
1573	grocer@N@NSUBJ invoice@V@ROOT florist@N@OBJ	0.43320900068633994
1574	grocer@N@NSUBJ invoice@V@ROOT florist@N@OBL	0.13989606467883553
1575	florist@N@NSUBJ invoice@V@ROOT grocer@N@OBL	0.30901981743144846
1576	adjuster@N@NSUBJ harass@V@ROOT retailer@N@OBJ	0.4850377860816555
1577	retailer@N@NSUBJ harass@V@ROOT adjuster@N@OBJ	0.33013901153022673
1578	retailer@N@NSUBJ harass@V@ROOT adjuster@N@OBL	0.3189061452419464
1579	adjuster@N@NSUBJ harass@V@ROOT retailer@N@OBL	0.5243481734274745
1580	ex-wife@N@NSUBJ punch@V@ROOT girlfriend@N@OBJ	0.7170882661326595
1581	girlfriend@N@NSUBJ punch@V@ROOT ex-wife@N@OBJ	0.5728934463876534
1582	girlfriend@N@NSUBJ punch@V@ROOT ex-wife@N@OBL	0.5963818010058033
1583	ex-wife@N@NSUBJ punch@V@ROOT girlfriend@N@OBL	0.6428347698728583
1584	defender@N@NSUBJ blame@V@ROOT goalkeeper@N@OBJ	0.3917679163042287
1585	goalkeeper@N@NSUBJ blame@V@ROOT defender@N@OBJ	0.44584349571061965
1586	goalkeeper@N@NSUBJ blame@V@ROOT defender@N@OBL	0.4614013210979939
1587	defender@N@NSUBJ blame@V@ROOT goalkeeper@N@OBL	0.3341648242483538
1588	geologist@N@NSUBJ reassure@V@ROOT excavator@N@OBJ	0.3793462244094894
1589	excavator@N@NSUBJ reassure@V@ROOT geologist@N@OBJ	0.34886826678728355
1590	excavator@N@NSUBJ reassure@V@ROOT geologist@N@OBL	0.4408363902610455
1591	geologist@N@NSUBJ reassure@V@ROOT excavator@N@OBL	0.24998650504722764
1592	physicist@N@NSUBJ nag@V@ROOT mathematician@N@OBJ	0.5561741231273997
1593	mathematician@N@NSUBJ nag@V@ROOT physicist@N@OBJ	0.5915178451705146
1594	mathematician@N@NSUBJ nag@V@ROOT physicist@N@OBL	0.22019846184111236
1595	physicist@N@NSUBJ nag@V@ROOT mathematician@N@OBL	0.4593077786902704
1596	employee@N@NSUBJ watch@V@ROOT embezzler@N@OBJ	0.12882097363730927
1597	embezzler@N@NSUBJ watch@V@ROOT employee@N@OBJ	0.3683553484005768
1598	embezzler@N@NSUBJ watch@V@ROOT employee@N@OBL	0.5424374864136672
1599	employee@N@NSUBJ watch@V@ROOT embezzler@N@OBL	0.3933676684103603
1600	programmer@N@NSUBJ distrust@V@ROOT volunteer@N@OBJ	0.3970413494307249
1601	volunteer@N@NSUBJ distrust@V@ROOT programmer@N@OBJ	0.46885414817257365
1602	volunteer@N@NSUBJ distrust@V@ROOT programmer@N@OBL	0.28293714292437966
1603	programmer@N@NSUBJ distrust@V@ROOT volunteer@N@OBL	0.5530823777486127
1604	interviewer@N@NSUBJ befriend@V@ROOT chairman@N@OBJ	0.3749542017995412
1605	chairman@N@NSUBJ befriend@V@ROOT interviewer@N@OBJ	0.3617850374263616
1606	chairman@N@NSUBJ befriend@V@ROOT interviewer@N@OBL	0.3025816658422843
1607	interviewer@N@NSUBJ befriend@V@ROOT chairman@N@OBL	0.39288868303267344
1608	cinematographer@N@NSUBJ favor@V@ROOT star@N@OBJ	0.49398826956566
1609	star@N@NSUBJ favor@V@ROOT cinematographer@N@OBJ	0.3954070202137181
1610	star@N@NSUBJ favor@V@ROOT cinematographer@N@OBL	0.38965942773056383
1611	cinematographer@N@NSUBJ favor@V@ROOT star@N@OBL	0.5580340331737801
1612	player@N@NSUBJ aggravate@V@ROOT skater@N@OBJ	0.3214342795554015
1613	skater@N@NSUBJ aggravate@V@ROOT player@N@OBJ	0.41116723470981986
1614	skater@N@NSUBJ aggravate@V@ROOT player@N@OBL	0.4018356040409454
1615	player@N@NSUBJ aggravate@V@ROOT skater@N@OBL	0.3040445172843853
1616	bricklayer@N@NSUBJ outrage@V@ROOT operator@N@OBJ	0.4864380979435414
